Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
thegenemyers,DALIGNER,False,,,140,61,[],7,30,1829906.3513513512,True,True,127,1,1,"[{'user': 'thegenemyers', 'contributions': 127, 'location': 'Dresden, Germany'}]"
PacificBiosciences,DAZZ_DB,True,thegenemyers/DAZZ_DB,False,1,9,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:31:36Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:31:24Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:31:18Z'}, {'user': 'revoer2018', 'forked_at': '2018-06-12T02:50:35Z'}, {'user': 'Fyphia', 'forked_at': '2016-01-06T03:43:42Z'}, {'user': 'flowers9', 'forked_at': '2015-10-29T22:13:10Z'}, {'user': 'fxia22', 'forked_at': '2015-09-23T06:59:23Z'}, {'user': 'pb-jchin', 'forked_at': '2015-08-21T00:20:09Z'}, {'user': 'pb-cdunn', 'forked_at': '2015-06-20T14:23:39Z'}]",0,5,,True,True,149,0,4,"[{'user': 'thegenemyers', 'contributions': 84, 'location': 'Dresden, Germany'}, {'user': 'pb-dseifert', 'contributions': 4, 'location': 'Basel, Switzerland'}, {'user': 'cdunn2001', 'contributions': 2, 'location': 'Seattle'}, {'user': 'pb-isovic', 'contributions': 2, 'location': None}]"
thegenemyers,DAZZ_DB,False,,,35,33,"[{'user': 'emollier', 'forked_at': '2024-03-17T18:11:06Z'}, {'user': 'serikamur', 'forked_at': '2022-06-12T08:21:06Z'}, {'user': 'MartinPippel', 'forked_at': '2019-05-07T07:39:21Z'}, {'user': 'a-ludi', 'forked_at': '2018-08-16T10:21:42Z'}, {'user': 'peterjc', 'forked_at': '2018-06-04T10:44:16Z'}, {'user': 'mcshane', 'forked_at': '2018-03-14T11:43:46Z'}, {'user': 'bio-nim', 'forked_at': '2017-05-23T13:33:06Z'}, {'user': 'wang-q', 'forked_at': '2017-02-02T20:02:13Z'}, {'user': 'Debian', 'forked_at': '2017-01-19T07:11:40Z'}, {'user': 'druvus', 'forked_at': '2016-09-13T08:13:25Z'}, {'user': 'gt1', 'forked_at': '2016-08-02T11:35:06Z'}, {'user': 'bayolau', 'forked_at': '2016-07-24T07:24:22Z'}, {'user': 'ilanshom', 'forked_at': '2016-02-14T20:08:44Z'}, {'user': 'AdventureCompBio', 'forked_at': '2016-02-01T17:24:51Z'}, {'user': 'mschatz', 'forked_at': '2016-01-05T03:44:45Z'}, {'user': 'PacificBiosciences', 'forked_at': '2015-06-20T14:17:02Z'}, {'user': 'cdunn2001', 'forked_at': '2015-05-26T22:21:04Z'}, {'user': 'Imoteph', 'forked_at': '2015-04-28T05:46:04Z'}, {'user': 'cschin', 'forked_at': '2014-12-02T02:27:33Z'}, {'user': 'sophy7074', 'forked_at': '2014-10-17T07:27:49Z'}, {'user': 'gringer', 'forked_at': '2014-08-07T05:41:19Z'}, {'user': 'ebioman', 'forked_at': '2014-07-30T09:38:53Z'}, {'user': 'pbjd', 'forked_at': '2014-07-29T23:40:09Z'}]",7,30,1897454.9285714286,True,True,107,1,1,"[{'user': 'thegenemyers', 'contributions': 107, 'location': 'Dresden, Germany'}]"
PacificBiosciences,pbcommand,False,,,10,12,"[{'user': 'vpa1977', 'forked_at': '2025-01-15T21:45:41Z'}, {'user': 'palao', 'forked_at': '2021-09-21T14:50:06Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:01:39Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:01:27Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:01:14Z'}, {'user': 'lqsae', 'forked_at': '2020-02-09T03:32:16Z'}, {'user': 'dayedepps', 'forked_at': '2016-08-24T08:39:25Z'}, {'user': 'knyquist', 'forked_at': '2016-06-13T20:31:42Z'}, {'user': 'tperelmuter', 'forked_at': '2016-02-10T01:23:31Z'}, {'user': 'gconcepcion', 'forked_at': '2015-11-25T00:53:54Z'}, {'user': 'mpkocher', 'forked_at': '2015-08-19T21:54:14Z'}, {'user': 'pb-cdunn', 'forked_at': '2015-08-18T23:17:08Z'}]",14,30,1021710.75,True,True,1080,2,11,"[{'user': 'mpkocher', 'contributions': 394, 'location': 'San Francisco'}, {'user': 'natechols', 'contributions': 309, 'location': 'SF Bay Area'}, {'user': 'pb-dseifert', 'contributions': 22, 'location': 'Basel, Switzerland'}, {'user': 'mdsmith', 'contributions': 9, 'location': 'Menlo Park, CA'}, {'user': 'derekwbarnett', 'contributions': 8, 'location': None}, {'user': 'mcantor-pb', 'contributions': 5, 'location': None}, {'user': 'bli2023', 'contributions': 4, 'location': None}, {'user': 'gconcepcion', 'contributions': 3, 'location': 'Menlo Park'}, {'user': 'pb-pfernhout', 'contributions': 2, 'location': None}, {'user': 'ylipacbio', 'contributions': 2, 'location': ""1305 O'Brien Dr, Menlo Park""}, {'user': 'armintoepfer', 'contributions': 1, 'location': 'Gelsenkirchen'}]"
PacificBiosciences,PacBioFileFormats,False,,,30,17,"[{'user': 'cuartataifa', 'forked_at': '2024-10-29T12:09:46Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:11:15Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:11:03Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:10:50Z'}, {'user': 'zhezhangsh', 'forked_at': '2018-08-16T15:46:51Z'}, {'user': 'samll-rookie', 'forked_at': '2018-05-19T09:47:56Z'}, {'user': 'dayedepps', 'forked_at': '2017-06-14T08:04:50Z'}, {'user': 'WenchaoLin', 'forked_at': '2017-05-04T01:14:21Z'}, {'user': 'marklakata', 'forked_at': '2017-05-02T22:28:36Z'}, {'user': 'Uniteomics', 'forked_at': '2016-10-25T05:09:32Z'}, {'user': 'pbjd', 'forked_at': '2016-04-28T23:47:23Z'}, {'user': 'vrainish-pacbio', 'forked_at': '2016-03-03T00:33:57Z'}, {'user': 'robot2015', 'forked_at': '2015-12-17T15:51:37Z'}, {'user': 'pezmaster31', 'forked_at': '2015-09-21T16:10:57Z'}, {'user': 'mpkocher', 'forked_at': '2015-08-19T14:29:18Z'}, {'user': 'nlhepler', 'forked_at': '2015-08-14T17:46:27Z'}, {'user': 'bnbowman', 'forked_at': '2015-08-04T20:23:11Z'}]",0,30,,True,False,306,0,16,"[{'user': 'dalexander', 'contributions': 55, 'location': None}, {'user': 'armintoepfer', 'contributions': 43, 'location': 'Gelsenkirchen'}, {'user': 'derekwbarnett', 'contributions': 33, 'location': None}, {'user': 'aklammer', 'contributions': 15, 'location': None}, {'user': 'mdsmith', 'contributions': 12, 'location': 'Menlo Park, CA'}, {'user': 'natechols', 'contributions': 10, 'location': 'SF Bay Area'}, {'user': 'pbjd', 'contributions': 5, 'location': None}, {'user': 'bnbowman', 'contributions': 3, 'location': 'Menlo Park, CA'}, {'user': 'pb-dseifert', 'contributions': 2, 'location': 'Basel, Switzerland'}, {'user': 'jvnguyen', 'contributions': 2, 'location': 'San Francisco, CA'}, {'user': 'pezmaster31', 'contributions': 1, 'location': None}, {'user': 'nlhepler', 'contributions': 1, 'location': None}, {'user': 'marklakata', 'contributions': 1, 'location': None}, {'user': 'mpkocher', 'contributions': 1, 'location': 'San Francisco'}, {'user': 'pb-pfernhout', 'contributions': 1, 'location': None}, {'user': 'vrainish-pacbio', 'contributions': 1, 'location': None}]"
PacificBiosciences,FALCON-pbsmrtpipe,False,,,1,5,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:49:45Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:49:33Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:49:19Z'}, {'user': 'dayedepps', 'forked_at': '2016-08-24T08:39:37Z'}, {'user': 'pb-cdunn', 'forked_at': '2016-01-21T06:38:14Z'}]",0,30,9889.5,True,True,374,0,7,"[{'user': 'ylipacbio', 'contributions': 16, 'location': ""1305 O'Brien Dr, Menlo Park""}, {'user': 'pbjd', 'contributions': 10, 'location': None}, {'user': 'natechols', 'contributions': 9, 'location': 'SF Bay Area'}, {'user': 'pb-isovic', 'contributions': 2, 'location': None}, {'user': 'pb-dseifert', 'contributions': 1, 'location': 'Basel, Switzerland'}, {'user': 'mdsmith', 'contributions': 1, 'location': 'Menlo Park, CA'}, {'user': 'mhsieh', 'contributions': 1, 'location': None}]"
PacificBiosciences,pbbam,False,,,21,17,"[{'user': 'JappyPing', 'forked_at': '2023-02-04T01:13:03Z'}, {'user': 'GDelevoye', 'forked_at': '2022-10-10T15:30:16Z'}, {'user': 'yinyunqian', 'forked_at': '2022-03-14T03:49:17Z'}, {'user': 'ggraham', 'forked_at': '2021-04-28T18:38:24Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:02:25Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:02:13Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:02:00Z'}, {'user': 'ylipacbio', 'forked_at': '2020-03-18T21:22:14Z'}, {'user': 'bio-nim', 'forked_at': '2019-03-01T18:19:04Z'}, {'user': 'HealthVivo', 'forked_at': '2018-08-13T05:09:37Z'}, {'user': 'isaacyho', 'forked_at': '2017-09-16T20:52:19Z'}, {'user': 'xiezhan', 'forked_at': '2017-08-02T10:57:08Z'}, {'user': 'WenchaoLin', 'forked_at': '2016-11-25T02:49:30Z'}, {'user': 'Debian', 'forked_at': '2016-07-09T20:23:01Z'}, {'user': 'zhufengGNSS', 'forked_at': '2016-07-01T10:00:26Z'}, {'user': 'pezmaster31', 'forked_at': '2016-04-18T16:18:30Z'}]",1,5,,True,False,1283,7,13,"[{'user': 'derekwbarnett', 'contributions': 618, 'location': None}, {'user': 'pb-dseifert', 'contributions': 356, 'location': 'Basel, Switzerland'}, {'user': 'armintoepfer', 'contributions': 79, 'location': 'Gelsenkirchen'}, {'user': 'pezmaster31', 'contributions': 16, 'location': None}, {'user': 'nlhepler', 'contributions': 10, 'location': None}, {'user': 'ylipacbio', 'contributions': 7, 'location': ""1305 O'Brien Dr, Menlo Park""}, {'user': 'pb-isovic', 'contributions': 6, 'location': None}, {'user': 'dalexander', 'contributions': 5, 'location': None}, {'user': 'pbjd', 'contributions': 5, 'location': None}, {'user': 'jvnguyen', 'contributions': 4, 'location': 'San Francisco, CA'}, {'user': 'natechols', 'contributions': 2, 'location': 'SF Bay Area'}, {'user': 'aklammer', 'contributions': 1, 'location': None}, {'user': 'isovic', 'contributions': 1, 'location': 'Croatia, Singapore'}]"
PacificBiosciences,bam2fastx,False,,,37,10,"[{'user': 'cuartataifa', 'forked_at': '2024-10-29T12:12:15Z'}, {'user': 'JoanZ0019', 'forked_at': '2022-09-27T01:46:04Z'}, {'user': 'wook2014', 'forked_at': '2021-10-11T20:22:02Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:00:54Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:00:40Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:00:28Z'}, {'user': 'gadgrandez', 'forked_at': '2019-07-13T04:17:50Z'}, {'user': 'inambioinfo', 'forked_at': '2017-10-12T19:26:31Z'}, {'user': 'neilrobertson', 'forked_at': '2017-09-12T12:07:33Z'}, {'user': 'pezmaster31', 'forked_at': '2016-04-11T14:57:24Z'}]",0,4,,True,False,113,0,6,"[{'user': 'armintoepfer', 'contributions': 28, 'location': 'Gelsenkirchen'}, {'user': 'pb-dseifert', 'contributions': 27, 'location': 'Basel, Switzerland'}, {'user': 'derekwbarnett', 'contributions': 7, 'location': None}, {'user': 'natechols', 'contributions': 5, 'location': 'SF Bay Area'}, {'user': 'bli2023', 'contributions': 4, 'location': None}, {'user': 'pezmaster31', 'contributions': 3, 'location': None}]"
PacificBiosciences,FALCON-polish,False,,,3,2,"[{'user': 'dayedepps', 'forked_at': '2017-05-25T08:40:06Z'}, {'user': 'gsc0107', 'forked_at': '2017-04-25T18:16:27Z'}]",0,0,,True,True,77,0,1,"[{'user': 'pb-dseifert', 'contributions': 1, 'location': 'Basel, Switzerland'}]"
PacificBiosciences,PacBioTestData,False,,,1,3,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:51:14Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:51:02Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:50:49Z'}]",0,28,5106743.0,True,True,104,0,2,"[{'user': 'natechols', 'contributions': 79, 'location': 'SF Bay Area'}, {'user': 'mdsmith', 'contributions': 3, 'location': 'Menlo Park, CA'}]"
PacificBiosciences,DAMASKER,True,thegenemyers/DAMASKER,False,0,5,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:32:18Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:32:05Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:31:57Z'}, {'user': 'revoer2018', 'forked_at': '2018-06-12T02:50:07Z'}, {'user': 'pb-cdunn', 'forked_at': '2018-03-09T17:00:47Z'}]",0,0,,True,True,90,0,4,"[{'user': 'thegenemyers', 'contributions': 46, 'location': 'Dresden, Germany'}, {'user': 'pb-dseifert', 'contributions': 4, 'location': 'Basel, Switzerland'}, {'user': 'pb-isovic', 'contributions': 3, 'location': None}, {'user': 'bli2023', 'contributions': 1, 'location': None}]"
thegenemyers,DAMASKER,False,,,10,10,"[{'user': 'tiankong-ding', 'forked_at': '2020-01-22T11:19:17Z'}, {'user': 'MartinPippel', 'forked_at': '2019-05-07T07:40:46Z'}, {'user': 'isovic', 'forked_at': '2017-07-10T14:44:13Z'}, {'user': 'bayolau', 'forked_at': '2016-07-24T07:23:46Z'}, {'user': 'PacificBiosciences', 'forked_at': '2016-06-03T18:44:50Z'}]",4,10,918813.5555555555,True,True,52,0,1,"[{'user': 'thegenemyers', 'contributions': 52, 'location': 'Dresden, Germany'}]"
PacificBiosciences,pbcopper,False,,,5,5,"[{'user': 'ggraham', 'forked_at': '2021-04-28T18:38:08Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T09:58:55Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T09:58:39Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T09:58:26Z'}, {'user': 'mr-c', 'forked_at': '2020-06-20T14:24:43Z'}]",1,10,,True,False,970,6,9,"[{'user': 'pb-dseifert', 'contributions': 340, 'location': 'Basel, Switzerland'}, {'user': 'derekwbarnett', 'contributions': 339, 'location': None}, {'user': 'armintoepfer', 'contributions': 113, 'location': 'Gelsenkirchen'}, {'user': 'pezmaster31', 'contributions': 51, 'location': None}, {'user': 'PB-DB', 'contributions': 6, 'location': None}, {'user': 'nlhepler', 'contributions': 5, 'location': None}, {'user': 'dalexander', 'contributions': 3, 'location': None}, {'user': 'ylipacbio', 'contributions': 3, 'location': ""1305 O'Brien Dr, Menlo Park""}, {'user': 'natechols', 'contributions': 3, 'location': 'SF Bay Area'}]"
PacificBiosciences,ccs,False,,,116,30,"[{'user': 'Yuhe-Kan', 'forked_at': '2023-09-27T13:26:21Z'}, {'user': 'longtengj', 'forked_at': '2023-01-10T03:23:52Z'}, {'user': 'Crowmane420', 'forked_at': '2022-11-17T08:44:46Z'}, {'user': 'zeeev', 'forked_at': '2022-01-26T20:00:51Z'}, {'user': 'davymoon', 'forked_at': '2021-07-28T06:58:07Z'}, {'user': 'wyy-linlab', 'forked_at': '2021-07-22T13:26:18Z'}, {'user': 'tianyunwang', 'forked_at': '2021-03-08T18:20:51Z'}, {'user': 'JappyPing', 'forked_at': '2021-03-08T10:45:02Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T09:55:29Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T09:55:17Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T09:55:00Z'}, {'user': 'xjtuLTJ', 'forked_at': '2020-12-16T03:04:06Z'}, {'user': 'gagalovely', 'forked_at': '2020-10-09T06:39:30Z'}, {'user': 'wx904', 'forked_at': '2020-06-18T05:00:56Z'}, {'user': 'DAVID-VELAZQUEZ', 'forked_at': '2020-05-14T13:48:03Z'}, {'user': 'skerker', 'forked_at': '2020-03-09T18:28:06Z'}, {'user': 'MingleiYang', 'forked_at': '2019-10-22T09:41:05Z'}, {'user': 'pythseq', 'forked_at': '2019-08-27T06:30:51Z'}, {'user': 'van9923016', 'forked_at': '2019-07-02T02:06:32Z'}, {'user': 'aningvi', 'forked_at': '2019-06-05T12:24:16Z'}, {'user': 'nlapalu', 'forked_at': '2019-03-15T14:01:24Z'}, {'user': 'dejanolan', 'forked_at': '2018-10-05T18:11:14Z'}, {'user': 'xp3i4', 'forked_at': '2018-04-21T19:37:39Z'}, {'user': 'hellozzzw', 'forked_at': '2018-01-02T01:27:16Z'}, {'user': 'leosegovia', 'forked_at': '2017-11-02T21:05:59Z'}, {'user': 'zhangrengang', 'forked_at': '2017-10-12T09:30:41Z'}, {'user': 'mjpdejong', 'forked_at': '2017-02-14T09:08:18Z'}, {'user': 'rathishdas', 'forked_at': '2016-12-11T02:18:23Z'}, {'user': 'GeoffChurch', 'forked_at': '2016-12-04T02:57:59Z'}, {'user': 'y9c', 'forked_at': '2016-08-28T08:13:16Z'}]",0,30,,True,False,1564,13,13,"[{'user': 'nlhepler', 'contributions': 425, 'location': None}, {'user': 'armintoepfer', 'contributions': 397, 'location': 'Gelsenkirchen'}, {'user': 'dalexander', 'contributions': 155, 'location': None}, {'user': 'evolvedmicrobe', 'contributions': 140, 'location': 'San Francisco, CA'}, {'user': 'pb-dseifert', 'contributions': 110, 'location': 'Basel, Switzerland'}, {'user': 'bnbowman', 'contributions': 83, 'location': 'Menlo Park, CA'}, {'user': 'derekwbarnett', 'contributions': 45, 'location': None}, {'user': 'pezmaster31', 'contributions': 11, 'location': None}, {'user': 'natechols', 'contributions': 8, 'location': 'SF Bay Area'}, {'user': 'mpsbpbi', 'contributions': 3, 'location': None}, {'user': 'pbjd', 'contributions': 1, 'location': None}, {'user': 'mp15', 'contributions': 1, 'location': None}, {'user': 'ylipacbio', 'contributions': 1, 'location': ""1305 O'Brien Dr, Menlo Park""}]"
PacificBiosciences,DEXTRACTOR,True,thegenemyers/DEXTRACTOR,False,1,6,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:30:56Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:30:44Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:30:32Z'}, {'user': 'revoer2018', 'forked_at': '2018-06-12T02:51:01Z'}, {'user': 'sr-c', 'forked_at': '2018-05-13T01:59:12Z'}, {'user': 'pb-cdunn', 'forked_at': '2018-03-09T17:01:02Z'}]",0,0,,True,True,114,0,3,"[{'user': 'thegenemyers', 'contributions': 80, 'location': 'Dresden, Germany'}, {'user': 'pb-isovic', 'contributions': 5, 'location': None}, {'user': 'pb-dseifert', 'contributions': 1, 'location': 'Basel, Switzerland'}]"
thegenemyers,DEXTRACTOR,False,,,34,18,"[{'user': 'fordicus', 'forked_at': '2020-06-15T19:45:30Z'}, {'user': 'seryrzu', 'forked_at': '2018-02-08T03:40:37Z'}, {'user': 'leosegovia', 'forked_at': '2017-11-03T18:43:11Z'}, {'user': 'dayedepps', 'forked_at': '2017-11-01T05:37:58Z'}, {'user': 'wang-q', 'forked_at': '2017-01-02T21:15:07Z'}, {'user': 'ryys1122', 'forked_at': '2016-12-10T01:26:10Z'}, {'user': 'PacificBiosciences', 'forked_at': '2016-08-04T16:11:33Z'}, {'user': 'bayolau', 'forked_at': '2016-07-24T07:24:37Z'}, {'user': 'WenchaoLin', 'forked_at': '2016-05-09T06:00:36Z'}, {'user': 'peterdocter', 'forked_at': '2015-04-16T03:06:09Z'}, {'user': 'MIchicho', 'forked_at': '2014-11-21T09:01:06Z'}, {'user': 'pbjd', 'forked_at': '2014-07-30T21:02:49Z'}]",1,27,499410.0,True,True,66,1,1,"[{'user': 'thegenemyers', 'contributions': 66, 'location': 'Dresden, Germany'}]"
PacificBiosciences,DAMAPPER,True,thegenemyers/DAMAPPER,False,1,3,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T17:42:42Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T17:42:30Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T17:42:17Z'}]",0,0,,True,True,2,0,1,"[{'user': 'thegenemyers', 'contributions': 2, 'location': 'Dresden, Germany'}]"
thegenemyers,DAMAPPER,False,,,13,9,"[{'user': 'inambioinfo', 'forked_at': '2017-10-12T19:27:44Z'}, {'user': 'gsc0107', 'forked_at': '2017-04-25T18:13:03Z'}, {'user': 'xenigmax', 'forked_at': '2017-03-10T14:40:33Z'}, {'user': 'bayolau', 'forked_at': '2016-08-17T02:34:41Z'}, {'user': 'PacificBiosciences', 'forked_at': '2016-08-04T16:16:40Z'}, {'user': 'gt1', 'forked_at': '2016-07-31T17:58:03Z'}]",3,7,427797.125,True,True,28,0,1,"[{'user': 'thegenemyers', 'contributions': 28, 'location': 'Dresden, Germany'}]"
PacificBiosciences,apps-scripts,False,,,27,11,"[{'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:06:36Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:06:24Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:06:11Z'}, {'user': 'locusliu', 'forked_at': '2020-12-13T22:30:47Z'}, {'user': 'bioCKO', 'forked_at': '2019-08-31T09:35:54Z'}, {'user': 'joyceliuExaai', 'forked_at': '2018-11-26T18:54:31Z'}, {'user': 'lixx3627', 'forked_at': '2018-08-17T22:22:58Z'}, {'user': 'agroppi', 'forked_at': '2018-01-10T15:21:33Z'}, {'user': 'WenchaoLin', 'forked_at': '2017-10-16T08:45:50Z'}, {'user': 'dayedepps', 'forked_at': '2017-05-26T02:29:28Z'}, {'user': 'RobinQi', 'forked_at': '2017-02-23T01:18:17Z'}]",7,4,325107.75,True,True,334,0,4,"[{'user': 'jrharting', 'contributions': 246, 'location': 'Half Moon Bay, CA'}, {'user': 'skingan', 'contributions': 84, 'location': 'Menlo Park, CA'}, {'user': 'gconcepcion', 'contributions': 2, 'location': 'Menlo Park'}, {'user': 'williamrowell', 'contributions': 2, 'location': 'Fremont, CA, US'}]"
PacificBiosciences,minorseq,False,,,15,6,"[{'user': 'ECarbo', 'forked_at': '2022-07-31T20:32:09Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T10:29:21Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T10:29:09Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T10:28:56Z'}, {'user': 'cwt1', 'forked_at': '2018-04-02T07:31:54Z'}, {'user': 'xc611', 'forked_at': '2017-06-27T13:39:59Z'}]",0,1,,True,False,4,2,1,"[{'user': 'armintoepfer', 'contributions': 4, 'location': 'Gelsenkirchen'}]"
PacificBiosciences,barcoding,False,,,65,23,"[{'user': 'fredrickkebaso', 'forked_at': '2023-12-15T12:08:07Z'}, {'user': 'kristinalweber', 'forked_at': '2023-02-15T19:15:12Z'}, {'user': 'Moradpuor', 'forked_at': '2022-12-08T14:16:16Z'}, {'user': 'jmattick', 'forked_at': '2022-05-12T16:34:04Z'}, {'user': 'hchen815', 'forked_at': '2021-06-24T01:28:21Z'}, {'user': 'alanmejiamaza', 'forked_at': '2021-03-29T22:45:08Z'}, {'user': 'BINBINCC', 'forked_at': '2021-02-28T11:25:27Z'}, {'user': 'Global19-atlassian-net', 'forked_at': '2020-12-28T09:57:16Z'}, {'user': 'Global19', 'forked_at': '2020-12-28T09:57:03Z'}, {'user': 'Global-localhost', 'forked_at': '2020-12-28T09:56:51Z'}, {'user': 'guoxueyu', 'forked_at': '2020-10-15T09:48:31Z'}, {'user': 'caspargross', 'forked_at': '2020-10-13T16:41:58Z'}, {'user': 'liuyongming0612', 'forked_at': '2020-08-11T01:34:46Z'}, {'user': 'sbaheijmcdkhoaj', 'forked_at': '2020-06-28T08:23:41Z'}, {'user': 'wx904', 'forked_at': '2020-06-18T05:00:14Z'}, {'user': 'leosfan', 'forked_at': '2020-02-10T08:46:17Z'}, {'user': 'kayDaramola', 'forked_at': '2019-05-30T21:29:41Z'}, {'user': 'y9c', 'forked_at': '2019-05-20T10:46:10Z'}, {'user': 'hrk2109', 'forked_at': '2018-08-23T19:15:19Z'}, {'user': 'xiangpin', 'forked_at': '2018-08-16T08:49:31Z'}, {'user': 'Langna', 'forked_at': '2018-07-24T07:50:54Z'}, {'user': 'WenchaoLin', 'forked_at': '2018-04-09T00:55:48Z'}, {'user': 'yyminmax', 'forked_at': '2018-01-26T03:59:02Z'}]",0,8,,True,False,65,18,5,"[{'user': 'armintoepfer', 'contributions': 54, 'location': 'Gelsenkirchen'}, {'user': 'jmattick', 'contributions': 4, 'location': 'Chicago, IL'}, {'user': 'mrvollger', 'contributions': 2, 'location': 'Seattle, WA'}, {'user': 'y9c', 'contributions': 1, 'location': None}, {'user': 'kristinalweber', 'contributions': 1, 'location': None}]"
