Organization,Repository,Is_Fork,Parent_Repo,Parent_Archived,Stars,Forks,Forks_History,Open_Issues,Closed_Issues,Avg_Response_Time (sec),Has_README,Has_Wiki,Commit_Count,Release_Count,Contributors_Count,Contributors
pkrusche,vt,False,,,0,37,"[{'user': 'fieldwang', 'forked_at': '2022-03-01T12:14:52Z'}, {'user': 'angeltgc521', 'forked_at': '2021-09-27T02:20:36Z'}, {'user': 'Yichen-Si', 'forked_at': '2021-09-18T01:36:39Z'}, {'user': 'WAAkurugu', 'forked_at': '2021-07-03T10:36:42Z'}, {'user': 'xiaobo199405', 'forked_at': '2021-04-14T15:18:42Z'}, {'user': 'xuexiaohua-bio', 'forked_at': '2020-05-24T14:44:18Z'}, {'user': 'shulp2211', 'forked_at': '2020-03-05T01:49:28Z'}, {'user': 'travc', 'forked_at': '2019-12-20T19:05:06Z'}, {'user': 'Lucioric2000', 'forked_at': '2019-12-15T04:19:16Z'}, {'user': 'MelanieBroutin', 'forked_at': '2019-11-05T09:10:00Z'}, {'user': 'WortJohn', 'forked_at': '2019-09-05T08:51:32Z'}, {'user': 'kianfar77', 'forked_at': '2019-07-19T22:12:23Z'}, {'user': 'ZhangXiujuan', 'forked_at': '2019-07-04T08:51:06Z'}, {'user': 'SeqOne', 'forked_at': '2019-06-24T10:18:53Z'}, {'user': 'linhxxx', 'forked_at': '2019-05-22T09:04:21Z'}, {'user': 'HealthVivo', 'forked_at': '2019-05-07T08:04:57Z'}, {'user': 'neville133', 'forked_at': '2019-05-03T15:59:22Z'}, {'user': 'oliverking', 'forked_at': '2019-03-06T21:09:00Z'}, {'user': 'wangdi2014', 'forked_at': '2019-01-25T06:43:07Z'}, {'user': 'zhouhufeng', 'forked_at': '2018-07-26T00:55:59Z'}, {'user': 'bioinfoacademy', 'forked_at': '2018-07-15T01:48:58Z'}, {'user': 'lanremore', 'forked_at': '2018-07-08T17:40:07Z'}, {'user': 'Pliked22', 'forked_at': '2017-12-31T11:22:01Z'}, {'user': 'GenomicsCoreLeuven', 'forked_at': '2017-10-18T14:12:52Z'}, {'user': 'selkovjr', 'forked_at': '2017-08-16T02:18:10Z'}, {'user': 'ParDavOP', 'forked_at': '2017-04-21T07:42:16Z'}, {'user': 'sambrightman', 'forked_at': '2016-10-25T08:24:26Z'}, {'user': 'esiragusa', 'forked_at': '2016-04-11T15:23:24Z'}, {'user': 'andyrimmer', 'forked_at': '2016-02-08T12:03:35Z'}, {'user': 'bbsunchen', 'forked_at': '2016-01-28T15:40:21Z'}, {'user': 'simexin', 'forked_at': '2015-12-13T09:46:46Z'}, {'user': 'bgruening', 'forked_at': '2015-10-25T18:04:31Z'}, {'user': 'allyssonallan', 'forked_at': '2015-07-22T07:55:00Z'}, {'user': 'holtgrewe', 'forked_at': '2015-05-11T13:37:51Z'}, {'user': 'BioinformaticsArchive', 'forked_at': '2015-02-25T14:13:17Z'}, {'user': 'mdshw5', 'forked_at': '2015-02-24T19:15:17Z'}, {'user': 'chapmanb', 'forked_at': '2015-02-10T10:13:59Z'}, {'user': 'shukwong', 'forked_at': '2015-02-01T22:34:43Z'}, {'user': 'gkno', 'forked_at': '2015-01-16T23:35:18Z'}]",0,0,,True,True,266,0,1,"[{'user': 'atks', 'contributions': 261, 'location': None}]"
seqone,variant_alert,False,,,14,0,[],0,0,,True,True,22,0,1,"[{'user': 'MelanieBroutin', 'contributions': 1, 'location': None}]"
seqone,clinvcf,False,,,13,1,"[{'user': 'scchess', 'forked_at': '2023-12-11T17:42:48Z'}]",1,2,15392207.666666666,True,True,146,0,2,"[{'user': 'jaudoux', 'contributions': 15, 'location': None}, {'user': 'MelanieBroutin', 'contributions': 7, 'location': None}]"
seqone,docopt.nim,True,docopt/docopt.nim,False,0,0,[],1,1,,True,False,79,0,9,"[{'user': 'oprypin', 'contributions': 59, 'location': 'Munich, Germany'}, {'user': 'hendrikgit', 'contributions': 6, 'location': None}, {'user': 'nigredo-tori', 'contributions': 3, 'location': 'Novosibirsk, Russia'}, {'user': 'brentp', 'contributions': 2, 'location': 'Oregon, USA'}, {'user': 'MelanieBroutin', 'contributions': 2, 'location': None}, {'user': 'aravindavk', 'contributions': 1, 'location': 'Bangalore, India'}, {'user': 'kierdavis', 'contributions': 1, 'location': 'Manchester'}, {'user': 'reactormonk', 'contributions': 1, 'location': 'Berlin'}, {'user': 'def-', 'contributions': 1, 'location': 'Heidelberg, Germany'}]"
docopt,docopt.nim,False,,,214,26,"[{'user': 'syntaxHax', 'forked_at': '2024-10-09T03:43:05Z'}, {'user': 'dodopod', 'forked_at': '2024-09-20T17:24:40Z'}, {'user': 'hoijui', 'forked_at': '2023-09-09T09:30:05Z'}, {'user': 'jdbernard', 'forked_at': '2023-08-08T11:27:59Z'}, {'user': 'fox0430', 'forked_at': '2023-08-03T14:00:00Z'}, {'user': 'QPC-WORLDWIDE', 'forked_at': '2022-08-08T01:20:21Z'}, {'user': 'isabella232', 'forked_at': '2022-03-14T09:48:20Z'}, {'user': 'Chris3606', 'forked_at': '2021-01-19T18:40:20Z'}, {'user': 'PMunch', 'forked_at': '2020-10-02T06:51:20Z'}, {'user': 'KomodoPlatform', 'forked_at': '2020-08-17T13:54:01Z'}, {'user': 'SeqOne', 'forked_at': '2020-05-27T14:42:51Z'}, {'user': 'aravindavk', 'forked_at': '2020-05-23T14:14:00Z'}, {'user': 'brentp', 'forked_at': '2018-12-06T19:23:58Z'}, {'user': 'Vindaar', 'forked_at': '2018-08-22T13:05:13Z'}, {'user': 'refaqtor', 'forked_at': '2017-12-07T22:36:28Z'}, {'user': 'evgenvs', 'forked_at': '2017-09-19T06:35:55Z'}, {'user': 'Araq', 'forked_at': '2017-02-25T19:48:56Z'}, {'user': 'vsajip', 'forked_at': '2017-01-11T07:00:38Z'}, {'user': 'nigredo-tori', 'forked_at': '2016-11-24T05:27:33Z'}, {'user': 'githublyp0606', 'forked_at': '2016-09-15T02:00:09Z'}, {'user': 'honewatson', 'forked_at': '2016-09-06T00:51:50Z'}, {'user': 'singularperturbation', 'forked_at': '2016-07-30T18:27:40Z'}, {'user': 'FedericoCeratto', 'forked_at': '2015-08-01T17:22:42Z'}, {'user': 'vegansk', 'forked_at': '2015-07-24T09:05:55Z'}, {'user': 'reactormonk', 'forked_at': '2015-02-28T03:21:00Z'}, {'user': 'def-', 'forked_at': '2015-01-18T09:37:07Z'}]",6,30,193870.9,True,False,94,7,11,"[{'user': 'oprypin', 'contributions': 69, 'location': 'Munich, Germany'}, {'user': 'hendrikgit', 'contributions': 6, 'location': None}, {'user': 'nigredo-tori', 'contributions': 3, 'location': 'Novosibirsk, Russia'}, {'user': 'PMunch', 'contributions': 3, 'location': None}, {'user': 'brentp', 'contributions': 2, 'location': 'Oregon, USA'}, {'user': 'hoijui', 'contributions': 2, 'location': 'Germany'}, {'user': 'aravindavk', 'contributions': 1, 'location': 'Bangalore, India'}, {'user': 'kierdavis', 'contributions': 1, 'location': 'Manchester'}, {'user': 'reactormonk', 'contributions': 1, 'location': 'Berlin'}, {'user': 'def-', 'contributions': 1, 'location': 'Heidelberg, Germany'}, {'user': 'ringabout', 'contributions': 1, 'location': None}]"
seqone,yq,True,mikefarah/yq,False,0,0,[],0,0,,True,True,476,0,21,"[{'user': 'mikefarah', 'contributions': 252, 'location': 'Melbourne, Australia'}, {'user': 'kenjones-cisco', 'contributions': 29, 'location': 'Apex, North Carolina'}, {'user': 'rmescandon', 'contributions': 10, 'location': None}, {'user': 'inspirit1986', 'contributions': 9, 'location': None}, {'user': 'cjnosal', 'contributions': 5, 'location': 'Ontario, Canada'}, {'user': 'matfax', 'contributions': 3, 'location': 'Passau, Germany'}, {'user': 'mhuxtable', 'contributions': 2, 'location': 'United Kingdom'}, {'user': 'RyanSiu1995', 'contributions': 2, 'location': 'Toronto, Canada'}, {'user': 'hobti01', 'contributions': 2, 'location': 'Spain'}, {'user': '030', 'contributions': 1, 'location': 'Utrecht, Netherlands'}, {'user': 'apenav', 'contributions': 1, 'location': None}, {'user': 'risentveber', 'contributions': 1, 'location': 'Moscow'}, {'user': 'chaos95', 'contributions': 1, 'location': 'Melbourne, Australia'}, {'user': 'mikhailnov', 'contributions': 1, 'location': None}, {'user': 'mminot-yseop', 'contributions': 1, 'location': 'Lyon'}, {'user': 'kyle-tightest', 'contributions': 1, 'location': 'Cape Town'}, {'user': 'e-minguez', 'contributions': 1, 'location': 'Las Rozas de Madrid, Madrid, Spain'}, {'user': 'coryrc', 'contributions': 1, 'location': None}, {'user': 'spawnia', 'contributions': 1, 'location': 'Munich, Germany'}, {'user': 'ajilk', 'contributions': 1, 'location': 'New York, NY'}, {'user': 'arnaud-deprez', 'contributions': 1, 'location': 'Belgium'}]"
mikefarah,yq,False,,,12891,624,"[{'user': 'yxu1', 'forked_at': '2025-02-24T13:38:17Z'}, {'user': 'gpettey-ercot', 'forked_at': '2025-02-20T22:19:46Z'}, {'user': 'allseas', 'forked_at': '2025-02-18T12:55:22Z'}, {'user': 'Fubro', 'forked_at': '2025-02-15T00:52:18Z'}, {'user': 'syntax-systems', 'forked_at': '2025-02-12T09:55:52Z'}, {'user': 'chintanbuch', 'forked_at': '2025-02-10T21:57:30Z'}, {'user': 'myersg86', 'forked_at': '2025-02-06T05:40:01Z'}, {'user': 'jakub-g', 'forked_at': '2025-02-03T17:31:50Z'}, {'user': 'invisiblepancake', 'forked_at': '2025-02-01T05:10:15Z'}, {'user': 'oIoTShipTalk', 'forked_at': '2025-02-01T05:03:04Z'}, {'user': 'barbich', 'forked_at': '2025-01-29T16:43:04Z'}, {'user': 'damuzhi0810', 'forked_at': '2025-01-23T15:30:16Z'}, {'user': 'litanid', 'forked_at': '2025-01-22T14:58:13Z'}, {'user': 'suridge', 'forked_at': '2025-01-21T06:20:52Z'}, {'user': 'zengkai8386', 'forked_at': '2025-01-14T13:07:24Z'}, {'user': 'oops408', 'forked_at': '2025-01-14T08:36:46Z'}, {'user': 'angeling11', 'forked_at': '2025-01-13T06:19:31Z'}, {'user': 'dudicoco', 'forked_at': '2024-12-19T10:20:14Z'}, {'user': 'rudo-thomas', 'forked_at': '2024-12-13T10:22:33Z'}, {'user': 'Aeredren', 'forked_at': '2024-12-09T15:03:13Z'}, {'user': 'bkumar73', 'forked_at': '2024-12-06T05:14:46Z'}, {'user': 'woshizilong', 'forked_at': '2024-12-03T06:38:07Z'}, {'user': 'jandubois', 'forked_at': '2024-12-03T02:10:40Z'}, {'user': '94v1c8', 'forked_at': '2024-12-01T14:01:22Z'}, {'user': 'brianegge', 'forked_at': '2024-11-30T19:56:35Z'}, {'user': 'lennylucky99', 'forked_at': '2024-11-28T16:52:05Z'}, {'user': 'HydAu', 'forked_at': '2024-11-14T19:27:06Z'}, {'user': 'DanielDorado-devops', 'forked_at': '2024-11-11T16:10:52Z'}, {'user': 'MadITHouse', 'forked_at': '2024-11-09T23:21:17Z'}, {'user': 'narqo', 'forked_at': '2024-11-06T10:10:42Z'}, {'user': 'greytheta', 'forked_at': '2024-11-05T19:26:13Z'}, {'user': 'ag-go', 'forked_at': '2024-10-30T00:59:43Z'}, {'user': 'gabe565', 'forked_at': '2024-10-29T06:24:39Z'}, {'user': 'iamkundan', 'forked_at': '2024-10-26T00:04:35Z'}, {'user': 'Bao639', 'forked_at': '2024-10-25T04:50:57Z'}, {'user': 'ssssyui', 'forked_at': '2024-10-19T04:35:22Z'}, {'user': 'jasonc08', 'forked_at': '2024-10-17T07:06:46Z'}, {'user': 'mengzhuo', 'forked_at': '2024-10-12T15:09:03Z'}, {'user': 'mavimo', 'forked_at': '2024-10-11T17:02:32Z'}, {'user': 'smart-host', 'forked_at': '2024-10-01T13:35:37Z'}, {'user': 'feilongluo', 'forked_at': '2024-09-28T14:51:35Z'}, {'user': '1alireza32109', 'forked_at': '2024-09-26T05:46:38Z'}, {'user': 'rosyben', 'forked_at': '2024-09-24T03:41:55Z'}, {'user': 'Jhxlau', 'forked_at': '2024-09-21T07:03:59Z'}, {'user': 'wearewiser', 'forked_at': '2024-09-19T13:30:54Z'}, {'user': 'jarrettgaither', 'forked_at': '2024-09-16T21:11:35Z'}, {'user': 'Ian-Kasmweb', 'forked_at': '2024-09-12T17:01:41Z'}, {'user': 'cuiyuheng', 'forked_at': '2024-09-12T11:09:05Z'}, {'user': 'Jeff885', 'forked_at': '2024-09-11T02:37:22Z'}, {'user': 'CristianStanciu', 'forked_at': '2024-09-09T22:55:23Z'}, {'user': 'frederikstroem', 'forked_at': '2024-09-09T09:51:53Z'}, {'user': 'hautaiou', 'forked_at': '2024-09-09T09:05:07Z'}, {'user': 'JessiG2319', 'forked_at': '2024-09-09T01:10:45Z'}, {'user': 'rgildein', 'forked_at': '2024-09-05T08:45:06Z'}, {'user': 'ryan109', 'forked_at': '2024-08-29T11:12:22Z'}, {'user': 'strogo', 'forked_at': '2024-08-28T14:56:07Z'}, {'user': 'winsx', 'forked_at': '2024-08-28T06:17:16Z'}, {'user': 'xenolog', 'forked_at': '2024-08-20T08:19:04Z'}, {'user': 'geezer-workshop', 'forked_at': '2024-08-17T19:23:31Z'}, {'user': 'wallentx', 'forked_at': '2024-08-12T22:32:08Z'}, {'user': 'Aho38wkw', 'forked_at': '2024-08-11T17:46:45Z'}, {'user': 'fujinyu', 'forked_at': '2024-08-08T16:23:44Z'}, {'user': 'kaovilai', 'forked_at': '2024-08-07T20:30:37Z'}, {'user': 'bryanhonof', 'forked_at': '2024-07-30T16:30:36Z'}, {'user': 'yemo-memeda', 'forked_at': '2024-07-28T08:45:49Z'}, {'user': 'souta20180314', 'forked_at': '2024-07-26T08:29:59Z'}, {'user': 'lucentlabz', 'forked_at': '2024-07-26T05:21:24Z'}, {'user': 'vanessazvlta', 'forked_at': '2024-07-24T06:11:19Z'}, {'user': 'AdamKorcz', 'forked_at': '2024-07-23T21:25:03Z'}, {'user': 'nhannguyensy', 'forked_at': '2024-07-22T08:38:45Z'}, {'user': 'wfvw126', 'forked_at': '2024-07-14T02:01:03Z'}, {'user': 'public-repos-backup', 'forked_at': '2024-07-09T15:29:11Z'}, {'user': 'githubwbp1988', 'forked_at': '2024-07-06T02:13:36Z'}, {'user': 'kian99', 'forked_at': '2024-07-03T07:46:22Z'}, {'user': 'vaanguarrdd', 'forked_at': '2024-06-28T10:35:18Z'}, {'user': 'limdongjin', 'forked_at': '2024-06-26T00:11:38Z'}, {'user': 'rhodesn', 'forked_at': '2024-06-24T13:48:29Z'}, {'user': 'ydarb', 'forked_at': '2024-06-22T08:27:27Z'}, {'user': 'maxdgt', 'forked_at': '2024-06-20T15:01:45Z'}, {'user': 'fgrande', 'forked_at': '2024-06-20T13:49:48Z'}, {'user': 'astrolemonade', 'forked_at': '2024-06-16T12:41:09Z'}, {'user': 'chusiang', 'forked_at': '2024-06-14T16:00:31Z'}, {'user': 'alinuxsa', 'forked_at': '2024-06-11T06:25:55Z'}, {'user': 'lukins-cz', 'forked_at': '2024-06-10T22:37:27Z'}, {'user': 'Chainguard-Wolfi-Bites-Back', 'forked_at': '2024-06-10T04:12:30Z'}, {'user': 'Mohmmed66666', 'forked_at': '2024-06-05T21:45:09Z'}, {'user': 'breachintelligence', 'forked_at': '2024-06-04T20:15:49Z'}, {'user': 'juju-l', 'forked_at': '2024-06-02T02:25:22Z'}, {'user': 'didoux', 'forked_at': '2024-06-01T03:09:17Z'}, {'user': 'sunjiebin', 'forked_at': '2024-05-30T09:39:37Z'}, {'user': 'coding-net-cloud-studio', 'forked_at': '2024-05-30T06:46:45Z'}, {'user': 'aranoverse', 'forked_at': '2024-05-29T15:14:46Z'}, {'user': 'ahmet2mir', 'forked_at': '2024-05-15T09:22:21Z'}, {'user': 'thTNT', 'forked_at': '2024-05-10T00:11:54Z'}, {'user': 'figpope', 'forked_at': '2024-05-02T00:15:05Z'}, {'user': 'vsizov737', 'forked_at': '2024-04-28T08:46:58Z'}, {'user': 'hello2dj', 'forked_at': '2024-04-26T08:59:29Z'}, {'user': 'kkpan11', 'forked_at': '2024-04-22T09:46:46Z'}, {'user': 'msdmxsa', 'forked_at': '2024-04-22T08:46:56Z'}, {'user': 'Douglas0981', 'forked_at': '2024-04-17T13:19:27Z'}]",199,30,646520.8181818182,True,False,1872,30,100,"[{'user': 'mikefarah', 'contributions': 1337, 'location': 'Melbourne, Australia'}, {'user': 'dependabot[bot]', 'contributions': 150, 'location': None}, {'user': 'kenjones-cisco', 'contributions': 29, 'location': 'Apex, North Carolina'}, {'user': 'rmescandon', 'contributions': 13, 'location': None}, {'user': 'inspirit1986', 'contributions': 9, 'location': None}, {'user': 'mmorel-35', 'contributions': 9, 'location': 'France'}, {'user': 'mavimo', 'contributions': 7, 'location': 'Italy'}, {'user': 'cjnosal', 'contributions': 5, 'location': 'Ontario, Canada'}, {'user': 'mbenson', 'contributions': 5, 'location': 'Ashland City, TN USA'}, {'user': 'scop', 'contributions': 4, 'location': 'Finland'}, {'user': 'matfax', 'contributions': 3, 'location': 'Passau, Germany'}, {'user': 'thehowl', 'contributions': 3, 'location': 'Turin, Italy'}, {'user': 'mkatychev', 'contributions': 3, 'location': None}, {'user': 'Zash', 'contributions': 3, 'location': 'Sweden'}, {'user': 'robertomier', 'contributions': 2, 'location': None}, {'user': 'xpzouying', 'contributions': 2, 'location': 'Beijing'}, {'user': 'ryenus', 'contributions': 2, 'location': 'Shanghai'}, {'user': 'mattphelps-8451', 'contributions': 2, 'location': None}, {'user': 'vaab', 'contributions': 2, 'location': 'Somewhere in France'}, {'user': 'hobti01', 'contributions': 2, 'location': 'Spain'}, {'user': 'teejaded', 'contributions': 2, 'location': 'Emeryville, CA'}, {'user': 'runzexia', 'contributions': 2, 'location': 'ShangHai, China'}, {'user': 'RyanSiu1995', 'contributions': 2, 'location': 'Toronto, Canada'}, {'user': 'naveensrinivasan', 'contributions': 2, 'location': None}, {'user': 'bison-monica', 'contributions': 2, 'location': None}, {'user': 'mhuxtable', 'contributions': 2, 'location': 'United Kingdom'}, {'user': 'ebourg', 'contributions': 2, 'location': 'Paris'}, {'user': 'dan-vystrcil', 'contributions': 2, 'location': None}, {'user': 'codekow', 'contributions': 2, 'location': 'Houston, TX'}, {'user': 'actualben', 'contributions': 2, 'location': 'Belgium'}, {'user': 'risentveber', 'contributions': 1, 'location': 'Moscow'}, {'user': 'rjferguson21', 'contributions': 1, 'location': 'Nashville, TN'}, {'user': 'rbren', 'contributions': 1, 'location': 'Boston, Massachusetts'}, {'user': 'Roemer', 'contributions': 1, 'location': 'Bern, Switzerland'}, {'user': 'rudo-thomas', 'contributions': 1, 'location': None}, {'user': 'learnitall', 'contributions': 1, 'location': 'Colorado'}, {'user': 'sciyoshi', 'contributions': 1, 'location': 'Ottawa'}, {'user': 'smutel', 'contributions': 1, 'location': 'Paris'}, {'user': 'SuperSandro2000', 'contributions': 1, 'location': 'Germany'}, {'user': 'shashankv02', 'contributions': 1, 'location': None}, {'user': 'mr-pmillz', 'contributions': 1, 'location': 'Black Hills, South Dakota'}, {'user': 'pbnj', 'contributions': 1, 'location': 'San Diego, CA'}, {'user': 'uberspot', 'contributions': 1, 'location': None}, {'user': 'Okeanos', 'contributions': 1, 'location': 'Ulm, Germany'}, {'user': 'chaos95', 'contributions': 1, 'location': 'Melbourne, Australia'}, {'user': 'mikhailnov', 'contributions': 1, 'location': None}, {'user': 'MattiSG', 'contributions': 1, 'location': 'Nomad'}, {'user': 'macabu', 'contributions': 1, 'location': None}, {'user': 'mminot-yseop', 'contributions': 1, 'location': 'Lyon'}, {'user': 'brlin-tw', 'contributions': 1, 'location': 'Taiwan'}, {'user': 'whi-tw', 'contributions': 1, 'location': 'Brighton, UK'}, {'user': 'rndmit', 'contributions': 1, 'location': 'Earth'}, {'user': 'justin-f-perez', 'contributions': 1, 'location': None}, {'user': 'jonatasrenan', 'contributions': 1, 'location': None}, {'user': 'evnp', 'contributions': 1, 'location': 'Powell River, British Columbia'}, {'user': 'djajcevic', 'contributions': 1, 'location': 'Zagreb'}, {'user': '030', 'contributions': 1, 'location': 'Utrecht, Netherlands'}, {'user': 'bahetiamit', 'contributions': 1, 'location': 'India'}, {'user': 'apenav', 'contributions': 1, 'location': None}, {'user': 'adripo', 'contributions': 1, 'location': None}, {'user': '4562448', 'contributions': 1, 'location': None}, {'user': 'wallentx', 'contributions': 1, 'location': 'Austin, TX'}, {'user': 'vit-zikmund', 'contributions': 1, 'location': 'Czechia'}, {'user': 'narqo', 'contributions': 1, 'location': 'Berlin, Germany'}, {'user': 'kaovilai', 'contributions': 1, 'location': 'Raleigh, NC, USA; Bangkok, Thailand'}, {'user': 'mikutas', 'contributions': 1, 'location': None}, {'user': 'suridge', 'contributions': 1, 'location': 'UK'}, {'user': 'shoce', 'contributions': 1, 'location': None}, {'user': 'creydr', 'contributions': 1, 'location': 'Stuttgart'}, {'user': 'cswarth', 'contributions': 1, 'location': 'Seattle, WA'}, {'user': 'vuzdemav', 'contributions': 1, 'location': 'Tallinn'}, {'user': 'bryanhonof', 'contributions': 1, 'location': 'Belgium'}, {'user': 'brianegge', 'contributions': 1, 'location': None}, {'user': 'bewuethr', 'contributions': 1, 'location': 'Victoria, BC'}, {'user': 'spawnia', 'contributions': 1, 'location': 'Munich, Germany'}, {'user': 'ajilk', 'contributions': 1, 'location': 'New York, NY'}, {'user': 'bsnux', 'contributions': 1, 'location': 'Los Angeles (CA)'}, {'user': 'ArthurFritz', 'contributions': 1, 'location': 'Maringá, PR Brazil'}, {'user': 'arnaud-deprez', 'contributions': 1, 'location': 'Belgium'}, {'user': 'stribb', 'contributions': 1, 'location': 'Dublin, Ireland'}, {'user': 'afbjorklund', 'contributions': 1, 'location': 'Göteborg, Sweden'}, {'user': 'aleskandro', 'contributions': 1, 'location': None}, {'user': 'alecthomas', 'contributions': 1, 'location': 'Sydney, Australia'}, {'user': 'ricekot', 'contributions': 1, 'location': None}, {'user': 'Abirdcfly', 'contributions': 1, 'location': 'Beijing'}, {'user': 'neuroevolutus', 'contributions': 1, 'location': None}, {'user': 'p-wall', 'contributions': 1, 'location': None}, {'user': 'kyle-tightest', 'contributions': 1, 'location': 'Cape Town'}, {'user': 'kian99', 'contributions': 1, 'location': None}, {'user': 'washanhanzi', 'contributions': 1, 'location': None}, {'user': 'leviliangtw', 'contributions': 1, 'location': 'München, Germany'}, {'user': 'jmeridth', 'contributions': 1, 'location': 'San Antonio, TX'}, {'user': 'jandubois', 'contributions': 1, 'location': 'Vancouver, BC, Canada'}, {'user': 'jirutka', 'contributions': 1, 'location': 'Prague'}, {'user': 'insign', 'contributions': 1, 'location': 'São Luís - MA - Brazil'}, {'user': 'herbygillot', 'contributions': 1, 'location': None}, {'user': 'care0717', 'contributions': 1, 'location': 'Tokyo'}, {'user': 'giorgiga', 'contributions': 1, 'location': 'Italy'}, {'user': 'gabe565', 'contributions': 1, 'location': 'Oklahoma City, OK, USA'}, {'user': 'Juneezee', 'contributions': 1, 'location': 'Malaysia'}]"
seqone,clinvarome,False,,,1,0,[],0,0,,True,True,33,0,0,[]
seqone,GenomeAlert_app,False,,,3,1,"[{'user': 'Shicheng-Guo', 'forked_at': '2022-04-12T15:28:50Z'}]",0,0,,True,True,7,0,0,[]
seqone,go-tus,True,eventials/go-tus,False,0,0,[],0,3,,True,True,60,0,12,"[{'user': 'alexandrevicenzi', 'contributions': 22, 'location': 'Prague, CZ'}, {'user': 'skrater', 'contributions': 9, 'location': None}, {'user': 'pkochubey', 'contributions': 6, 'location': None}, {'user': 'chbes', 'contributions': 6, 'location': None}, {'user': 'andrewmostello', 'contributions': 2, 'location': None}, {'user': 'thiagoflima', 'contributions': 2, 'location': 'São Paulo'}, {'user': 'vivianliang', 'contributions': 2, 'location': 'Oakland, CA'}, {'user': 'breno-alves', 'contributions': 1, 'location': 'Brazil, Natal - RN'}, {'user': 'josemauro', 'contributions': 1, 'location': 'São João del Rei'}, {'user': 'hmalphettes', 'contributions': 1, 'location': 'Singapore'}, {'user': 'macewinduu', 'contributions': 1, 'location': None}, {'user': 'oliverpool', 'contributions': 1, 'location': 'Bad Tölz, Bavaria, Germany'}]"
