id,tag_name,name,created_at,published_at,author_login,author_name
RE_kwDOFCQ2g84DqEve,v3.0.0,v3.0.0,2022-03-09T11:12:07Z,2022-03-09T11:12:41Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgItV,v3.0.0-beta.6,v3.0.0-beta.6,2022-02-05T08:23:50Z,2022-02-05T08:24:43Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgIGF,v3.0.0-beta.4,v3.0.0-beta.4,2022-02-05T06:46:19Z,2022-02-05T06:46:44Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgIHi,v3.0.0-beta.5,v3.0.0-beta.5,2022-02-05T06:54:14Z,2022-02-05T06:54:32Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgIAW,v3.0.0-beta.3,v3.0.0-beta.3,2022-02-05T06:32:40Z,2022-02-05T06:33:19Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgH4L,v3.0.0-beta.2,v3.0.0-beta.2,2022-02-05T06:17:22Z,2022-02-05T06:19:37Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84DgH3w,v3.0.0-beta.1,v3.0.0-beta.1,2022-02-05T05:25:47Z,2022-02-05T06:18:51Z,ShanWeera,Shan Tharanga
RE_kwDOFCQ2g84Dfa1R,v2.1.3-beta.19,,2022-02-03T04:18:55Z,2022-02-03T04:22:51Z,github-actions[bot],
RE_kwDOFCQ2g84Dff0N,v2.1.3,,2022-02-03T11:02:44Z,2022-02-03T11:06:56Z,github-actions[bot],
RE_kwDOFCQ2g84De32m,v2.1.3-beta.18,,2022-02-01T12:57:36Z,2022-02-01T13:01:20Z,github-actions[bot],
RE_kwDOFCQ2g84De2_j,v2.1.3-beta.16,,2022-02-01T12:11:32Z,2022-02-01T12:15:42Z,github-actions[bot],
RE_kwDOFCQ2g84De2ye,v2.1.3-beta.15,,2022-02-01T12:02:13Z,2022-02-01T12:06:27Z,github-actions[bot],
RE_kwDOFCQ2g84Dc6ns,v2.1.3-beta,,2022-01-25T11:27:01Z,2022-01-25T11:30:58Z,github-actions[bot],
RE_kwDOFCQ2g84Dc6fd,v2.1.2-beta,,2022-01-25T11:19:39Z,2022-01-25T11:23:31Z,github-actions[bot],
RE_kwDOFCQ2g84Dc5zO,v2.1.1-beta,,2022-01-25T10:38:04Z,2022-01-25T10:41:49Z,github-actions[bot],
RE_kwDOFCQ2g84DFNV6,v2.1.0,,2021-10-20T11:59:14Z,2021-10-20T12:03:24Z,github-actions[bot],
RE_kwDOFCQ2g84DCde4,v2.0.5,,2021-10-07T15:47:54Z,2021-10-07T15:51:55Z,github-actions[bot],
RE_kwDOFCQ2g84DCc49,v2.0.4,,2021-10-07T15:17:01Z,2021-10-07T15:20:53Z,github-actions[bot],
MDc6UmVsZWFzZTQ4ODkwNzEx,v2.0.3,,2021-09-02T13:06:33Z,2021-09-02T13:10:20Z,github-actions[bot],
MDc6UmVsZWFzZTQ4ODg5NTky,v2.0.2,,2021-09-02T12:52:06Z,2021-09-02T12:56:23Z,github-actions[bot],
MDc6UmVsZWFzZTQ4NjQ4MTAx,v2.0.1,,2021-08-30T04:25:57Z,2021-08-30T04:29:24Z,github-actions[bot],
MDc6UmVsZWFzZTQ4NjM4MjI2,v2.0.0,,2021-08-29T19:25:47Z,2021-08-29T19:30:20Z,github-actions[bot],
MDc6UmVsZWFzZTQyNjY3Nzk2,v1.0.0,,2021-05-09T16:41:04Z,2021-05-09T16:44:27Z,github-actions[bot],
MDc6UmVsZWFzZTQyMzA3MjQ2,v1.0.7,,2021-05-01T10:22:48Z,2021-05-01T10:26:21Z,github-actions[bot],
MDc6UmVsZWFzZTQxMTMzNjE1,v1.0.6-beta,,2021-04-08T15:53:41Z,2021-04-08T15:57:09Z,github-actions[bot],
MDc6UmVsZWFzZTQxMDc4Njcx,v1.0.5-beta,,2021-04-07T18:43:08Z,2021-04-07T18:47:52Z,github-actions[bot],
MDc6UmVsZWFzZTM5ODAxMTEy,v1.0.4-beta,,2021-03-15T07:28:20Z,2021-03-15T07:32:54Z,github-actions[bot],
MDc6UmVsZWFzZTM5Nzk5OTIw,v1.0.4-alpha,,2021-03-15T06:41:57Z,2021-03-15T06:46:48Z,github-actions[bot],
MDc6UmVsZWFzZTM5MTg0MjE1,v1.0.3-alpha,,2021-03-03T14:05:31Z,2021-03-03T14:08:50Z,github-actions[bot],
MDc6UmVsZWFzZTM4OTAwNzMy,v1.0.2-alpha,,2021-02-27T13:56:40Z,2021-02-27T14:02:06Z,github-actions[bot],
MDc6UmVsZWFzZTM4Nzk0MDI1,v1.0.1-alpha,,2021-02-26T11:19:24Z,2021-02-26T11:22:06Z,github-actions[bot],
MDc6UmVsZWFzZTM3OTY5NTY3,v1.0.0-alpha,,2021-02-12T11:15:23Z,2021-02-12T11:18:05Z,github-actions[bot],
